Username,Comment,Likes
mz.hm_official,와 징짜 매일매일이 재밌을 거 같아요! 보기도 좋은 음식에 맛도 있고 최고 남편 !,0
mrzfoodiepooh,"Spit on a knife, gross",0
arningthiankaew,Omg I’m drooling! Everyone got jealous of your wife now! And you’re such a husband of the year! 👏 👨‍🍳 🙌,0
hmreine,Omg!!!!!,0
eleazarvexx,I'm so turned on. Hi,0
_mmlleook_,나머지는 어디에 있는걸까아😮😮😮,0
miss_uttie,That's Rich!!🔥👏,0
silva_steph_,How@much leftovers did you have,0
nanadcutee__,@sephssz let’s find a man who can cooked😭,0
guatamalenash,It’s the Krispy Kreme hat for me,0
itsmepronitabarua,Omg this is criminally loaded with heaven on a bowl. I’m drooling 🤤,0
cakesbydebip,What do they do with all the leftovers?????,0
cakesbydebip,Beautiful fish 👏,0
andy_hsuu,Can be your neighbor !!?? Craziest husband ever!,0
didigauna,👏👏😍 holi ❤️,0
waveeeykd,Made it look so effortless 🔥🙌,0
babyseal03,My daughter said after watching this - “ Can daddy do that ? Send him to POV boot camp!” 😂,0
genin,"Sin palabras, eres un fenómeno",0
shelton_w26,Cooool dad 😂👏👏,0
__dznu__,"What you do with leftovers, can I take them",0
suerii.jyn8,that’s who the guy deserves a wife,0
earllymac,Kristy kreme hat,0
roberticoooo,This is unbelievable 👏,0
killian_kyle187,@i_am_sam.e bro set the standard WAY UP THERE🔥😂,0
d_wayne2023,❤️❤️❤️awesome job 👋🙏🏾,0
krystyle80,Where do you trash the carcass?? 😮,0
soupisameal,Love this!! 10/10 !!,0
lilililililitao,I hope @krispykreme paid u well for this 😂,0
ashleyrhf,This is greatness,0
meganvance,Whoaaaaaaaa,0
mainedadmode,Yeah man. Bust out the lobster. You know what’s up.,0
yololife30omari,I need this husband.. 😍😍,0
jr2da_d,Thats gotta be loke 250k worth of tuna,0
n_a_d_y_a_i,Now that’s talent!,0
kia_856,Pleaseeeeee give me some❤️❤️❤️❤️❤️,0
sabrinacarpenter4evea,😮😮😮😮😮😮😮😮😮🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥you are fucking awesome ❤️❤️❤️,0
cgee650,Tuna collar 🔥,0
fatsugarco,This looks delicious!,0
dolmies,HELL YEAH,0
a_wt_chan,@willow.and.fox,0
island_pacific_pie_co,This is the ultimate dad you guys final level boss type dude 🔥🔥🔥🔥,0
salernoohana,That collar looks ono!!,0
amaechiokobi,What are your thoughts on adopting a grown man and his wife? We can move in tonight.,0
youngliz23,Omg.. 🙌 so enjoyable to watch ❤️,0
ageng.antaseno,Looking so tasty 🤤,0
pacivic_coast,Here checking on the quality of the bluefin after you froze it. Still tastes fresh?,0
george.campos.779,"Try making guatemalan shukos, and mixtas. I think you'll make them bomb!!!",0
tabrinas_motivation,I’m disgusted because don’t eat fish! 😂😂 But I’m amazed at the skill level you have when it comes to cutting! Amazing!😂😂😂❤️🥰💪🏾👏🏾,0
marcos__serna,It must be so rewarding constantly making your friends and family smile with food like this. You a G,0
noa.l.m,Good job😂🔥,0
jez_3390,For me it’s Eunice’s expressions that I look forward to.. hehehe! She “clapped” and said “good job” 🤪😂,0
benji_da_pitsky,Can i just wash your dishes for the left overs?🤤🤤🤤,0
rat.rachel,The wife must have saved a country in her past life to get this man,0
rat.rachel,What CAN’T this man cook?!! Can you imagine coming home to tuna fish the size of your kitchen island and your husband wielding a katana!!,0
yikes__1234,What did you do with the leftovers?,0
kungking67,You’re seriously not a chef? 😆,0
999.jilan,Good jobbbbbb🥺🥺🥺,0
nina.giordano2,Wow that looks amazing,0
1sen77,Respect 😍,0
phishluv555,The Krispy Kreme hat 😂😂🙌🙌,0
fwishtokgy,Lol that kid knew it living the bougie life,0
sarah.in.leipzig,Came here for the baby 👶 ❤️,0
lilpennii,"I feel you on the price hikes, but that omakase experience is totally worth it!",0
amt69267,Let's Go...❤️❤️,0
gbug0621,I NEED to know where he got those slippers!!,0
dorianlovey,How much was that like 1k lol,0
marcusandmiles,She’s never gonna leave him. 😉,0
turtleflash88,Krispy Kreme hat 😅,0
mademoiselle.tuta,U are very lucky mshalalah 🤣🤣 she just eat,0
nbac6879,It's the wife's head shake for me😂,0
_asiahtheone,That collar look s so yumm,0
yerry_ririassa,Ini orang uangnya sebanyak apa yeee,0
noel.bienes,I love this family ❤️,0
1870port,Question how much was the friggin tuna?,0
bnecey,Where is your restaurant? Or can we come over,0
carolyncvaldez,🔥🔥🔥🔥 such a gangster,0
mochilacheia,Omg!! 😍😮 this is a dream,0
buenoclrs,Are you sure that you're not coming to Arabia? Maybe we could apply to be the second wife 😂,0
eumezzma,Good job 🫠,0
chefandceo,The slippers 😂😂😂😂😂😂,0
livingdayana,Omg I’m shock 😳,0
hue_hefner206,I know that fish was expensive,0
thata.freitas1,Porque ele cuspiu na faca? Afia ela? 😂😂,0
j_dub_168,That first move with the sake!! 😂🔥,0
salmajarufu,How does he know all this? Was he in the culinary business in the past?,0
thesugarshak30a,The Krispy Kreme donut hat lol,0
portelamurilo,This big tuna costs a car!,0
larissa_nfranca,Eles são ricos! E eu tô falando de dinheiro mesmo hahahah,0
boscobayyinah,This is tooo cute,0
faellsantosofficial,She said: babe take me to a fancy restaurant… he said ok 😂😂😂😂😂,0
pyt16,This is amazing! You should be a chef,0
noahoujamaa,Damn the guy can cook 🔥,0
angieed01,You are definitely a gourmet chef!! 👨‍🍳 🔥🔥,0
atm_mtb,Let’s open a restaurant in Houston 🔥,0
_asabeez,Now we need a @pov_husband restaurant or we got to join your household 😍,0
joshmartinez95_,@tonyslices my guy brought a WHOLE FISH to his house,0
beauknows34,What did you do with all that tuna?!?!,0
theyluv.leahh_,my boyfriend never does this,0
joscampos3,Hit’em the Krispy cream hat,0
ceo_jay5,😂🔥🔥🔥🔥🔥🔥🔥🔥,0
lifeinayseee,"“I wasn’t ready for you to turn into a sushi samurai 😂 That fish didn’t stand a chance! Greetings from Turkey 🇹🇷 — where we cut our fish with love, not swords 😅🐟✨",0
live_by_the_feather,😂 hello kitty slippers,0
poetrythroughmotion_,Keeping it real with the krispy kream krown 😂🔥,0
lilwalnutmomo,Was he ever a sushi chef ? ?,0
ultrasmom,The krispy cream chefs hat! 👏😂,0
_ag21e2,The marketing is working now I want some @krispykreme,0
worldclass009,Stop stealing the cotton towel from the Wynn.,0
yosooh5,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
babyygrlaa,I just want the leftovers 😂,0
lonefoxmedia,The best part is you get to do it in kitty slippers,0
monicamsegura_,"Guys I love your content, but I was wondering why is everything so excessive all the time?😂",0
kueentrina,No thank you 🥹😩😂🙏🏻,0
beast.mode.daily.max,"Let’s be real—this isn’t just ‘good content,’ it’s what everyone else is trying to copy next week. Trendsetter alert 🚀👀",0
shxdow_dxrknessxoxo,Won’t it cost more than omakase?,0
msshanesb,Is this Really TRUE!!!! “YES” — is this for REAL!!,0
deborahlauyu,Insane!! So fun to watch as always :),0
ox_chy,Real question: is he employed full time? Bc this is so impressive as is lol,0
allisonlov3,Ok so where do we find men like this,0
donita.ss,Manifest a husband like this 😂,0
vania.batya,Why am I not being invited? Like WTF,0
jon_marb1,Where do I hire this guy,0
lizzyferns,So@happy for you guys ❤️,0
colsophia,Can’t wait for you to open a restaurant,0
tza_hdz,El ronqueo,0
pring_pring89,Eunice is one blessed wife ❤️🙌,0
richard_matthews_7,Is this a joke are you genuinely not a chef?,0
danielamv95,Lucky wife 👏,0
bigbodybenzz,Sheesh bro! Am inlove! Tuna is My favorite thing to eat in the entire world.,0
followalidaalida,I don’t even eat seafood but this was so impressive!,0
susanxrogan,I want this for my husband lol,0
jacky.iv,and he has the audacity to say he’s not a chef 🤣🤣🤣,0
bellaalvn,Ngiler bgt liat nya🤤🤤,0
charmcitynailsupply,Love the Krispy Kreme hat chef,0
namnamsnacks____,I love the hat Lol,0
chris.polanco72,They just gonna eat it raw ..No thx,0
blu6c,Sooo do u teach cookin class hmmmm?,0
glencshin,Yeah I do anything for that low key praise too.,0
chazzalin,@coladapinot @lifeaboutjustin @christinewongsydney,0
hasannassiz,"That’s a challenge really, but you made it perfectly, fantastic 👍🏻",0
_thymeandhoney_,The fact that you could butcher that fish so easily is impressive!,0
shirley_in_the_bay,She’s living my dream 😝,0
elenamporter,E is sooo cute 😍,0
f.dnzl,And where do the leftover foods go?,0
marieng777,OMG! I want one of those meal ! Does he has a brother ?,0
_.scouty,This is literally phenomenal 🔥,0
daisypollescasb,@eduardosolanajr,0
ph.luizaferraz,"- “pai, quero suhi!” 🍣 - “nao diga mais nada!” 🥷🏻",0
talouna,Open à restaurent 😍,0
mellybabycakes_,Aww - the “cute job” was the cherry on top - too cute,0
iam_whoiam_bra,Is he an actual chef? He’s really good!!,0
isabellaangelco,The wife’s support😍,0
lukeeeeeeeee_lai,He can cook anything!!!!,0
karmamuimui,Bro you should open your restaurant at home 🔥,0
