Username,Comment,Likes
joshua___jj13,We see the grillz bro,0
604px,this one lowkey go hard,0
reshje1337,Just added you on spotify,0
its_willtf,bro actually has no bars,0
derssideofthemoon,Ain’t no way he eating off plaqboi max diss 😂🙌,0
jnthn_lu,来财,0
bobbythomson1993,@c.lopez_87 Howie,0
@c.lopez_87,@c.lopez_87 Howie,0
xpikachupowerx,"I mean I like the song, the grills or whatever it is you got in your mouth is throwing me off though. Still like the song though.",0
savingdaplanet,"All hype, no bars, no authenticity, no creativity.",0
ceelosdaplugg,Bro really got the mic and said a whole lot of nothing 🤦🏽‍♂️,0
s3main_,School boy Q man of the year that’s where I Hurd this shit lmaoo,0
nia_varan,Taobao flow,0
mario.popsta,🔥🔥🔥🔥,0
notjustbs,👏👏👏,0
maccrus,🔥🔥🔥,0
reclessphotography_,🔥🔥🔥🔥🔥😮😮😮😮😮😮👏👏👏👏👏,0
anhphanho,Fire bro 🙏,0
wanderingangryculinarycrusader,@khantrast 1 mill views in 2 weeks on “Man of the Year” bro,0
@khantrast,@khantrast 1 mill views in 2 weeks on “Man of the Year” bro,0
damdam_chhunt,@paulshimrah is that you bro?,0
@paulshimrah,@paulshimrah is that you bro?,0
mr_curington,Damn ok ok. 🔥,0
edso_69,🔥🔥🔥🔥🔥🔥🔥🔥,0
tramahexal,We tagging @gq,0
@gq,We tagging @gq,0
nads.tsc,🔥🔥🔥,0
midgarviking,Lmao all the Chinese bots liking this 😂,0
datboi_g1013,Lmao throw a couple black and it’s cool 🤦,0
maadii.mm,This is legendary,0
maadii.mm,This on repeat everyday this week fr,0
vincentakinbobola,❤️,0
ugh_ahbee,"Fking love this, my new motivation song to keep going 🔥🔥❤️",0
niceandwisenyc,🔥🔥🔥,0
jeraffe.evann,This is a good song but do t drag it like the landed in Brooklyn song,0
huntersolis60,🔥🔥🔥,0
hayd_scoots1,that’s fuckin insane (good way),0
bratan_officiel,🔥🔥🔥🔥🔥🤯🥶✅,0
treptowerjimmy,This beat is 🔥,0
0_dr_evil_0,Man of the year. Fucking love it.,0
0_dr_evil_0,My new anthem,0
zaydenthealien,🔥🔥,0
comrade.mufasa22,🔥🔥👏,0
abcaress,hell yea. gotta have some asian brothas behind you tho,0
michael_the_great_prince,Hot,0
shotby3__,Fire,0
hitman9backup,The best rapper ever ong NBA young boy can not compete,0
_.giininha._,Man I just discovered you with this song on youtube and damn you're so freaking goood🔥🔥🔥🔥🔥🔥🙌🙌👏👏 instant love 😍😍😍❤️❤️❤️❤️❤️❤️ listening to you at this moment you're vibe your flow your steps your crew everything is good 🤩🤩🤩🤩👏👏👏🔥🔥🔥🔥,0
prodbyyoungnelly,Props to the prod that beat tuff 👏👏🔥,0
kd.og.cashes,Tell Pops to relax and enjoy the show😂🔥,0
hardcorewingz,🔥🔥🔥🔥,0
84xiw,His voice was not what I expected but I love it ✨💅🏼💅🏼,0
coleyferg,red money 🤑 🔥,0
anik_d_s_gamer_zw,THAT LIKE 12 buck converted,0
nickelbag__media,🔥🔥🔥🔥🔥🔥🔥🔥,0
hollygrind_tv,🔥🔥🔥,0
throughthewireny,🗽🚨‼️,0
bblammo_,🔥👏❤️❤️❤️hot,0
mrlo1897,Money in your paw don't make you real bro,0
jordan_raps_oficial,🔥🔥🔥,0
gentle.beatz,One of my Favorite Songs this year 🔥😮😮,0
j_is_right,@the_real_bhubesi 🔥,0
@the_real_bhubesi,@the_real_bhubesi 🔥,0
hotpotonrainyday,Beat 🔥 lyrics ❤️ culture🛸,0
b.i.g.pam,Hyena teeth🔥,0
the_undercoverz,🔥🔥💪🏼,0
novaslayvibes,🔥🔥🔥🔥,0
baron_delarge,🔥🔥🔥🔥🔥🔥🔥🔥,0
sepan_ntaa0721,🔥🔥🔥,0
juckentrell,Me too like l must be the man of the year coz they don't want me to rap too soo now l'm stuck at work like yawwwn.,0
zara_music06,📩 @Thebillboard._music,0
@Thebillboard._music,📩 @Thebillboard._music,0
jaymcc40,🔥🔥🔥🤯,0
alejandro_soflo,🔥🔥,0
_kawaiiiiikitten_,🔥🔥🔥,0
s0y_xd,Wat is that Chinese money😂😂😂,0
felipemaia.7,🇧🇷🔥🚀,0
tiffany_ferrer10,🔥🔥🔥🔥🔥🔥🔥,0
gq0bv,Hof,0
nitathediva,@kogoloud hard 🔥,0
@kogoloud,@kogoloud hard 🔥,0
myself.f.f,Khan x @pozer_bigcrd,0
@pozer_bigcrd,Khan x @pozer_bigcrd,0
nonhocapito_______,His face : 🧚🏻🥰😀 — his voice: 👹👺🗿,0
bashmoney17,🔥🔥🔥,0
ordoughnuts,Song has no business being this hard sheesh…,0
nikoplussolutions,🔥🔥🔥,0
n0frenz,How you fit them giant teeth in your mouth,0
n0frenz,That's like 4 American dollars,0
wssuarezz,🔥🔥🔥,0
heisenberg_2133,POP SMOKEed Duck,0
saruul_saruul,Bro’s face🤡 voice🗿 vibe🗿,0
youussef_south,Dope🔥,0
tenx_jeff,🔥🔥🔥🔥,0
jordan_wilsonn,GQ GQ,0
iamwill.us,"Reminds me of my pops and uncle’s hustling takeout delivers in BK, then getting into fights and getting stabbed and shit for takeout orders 🤦🏻‍♂️",0
andreup05,🔥🔥🔥,0
mattreinel,"This song is my life anthem, stay independent dog you got too much potential🙇🏻‍♂️💯",0
djjacobjason,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0
ellie_elihle,I fvck with this song,0
official_kruger,😂😂,0
groupies_17,好听牛逼哥们❤️❤️,0
aniita.x3,Biggest CRUSH rn 😍,0
jb_7hebeast,Every single one of your songs sounds exactly the same 😬🚮,0
kellyshelly348,🔥🔥🔥,0
drecoons,🔥🔥🔥,0
amber.dhondt,So goooodddd🔥,0
iam_st_patrick,Nice Song 🎵,0
themelancholyechoes,Did not see that coming,0
79kaza,🔥🔥🔥🔥🔥,0
ryantrap_10,‼️‼️,0
john.maksym,Gooooood song but all prop money.,0
djauthenticmusic,Check me out! 🙏,0
brendon__peters,What’s the name of the original sample?,0
toshik__h,This pretty 🔥,0
vitiin_rj22,🔥🔥💰🎈,0
lr_yenny,This go hard 🔥🔥🔥,0
magynaga,Damn u clench like me,0
longdazed,Calm down chinatown,0
raf_ramzo.77,It's really too strong🔥🔥🥷🏾,0
sleepydo90,Here before his first million followers💪🏽,0
dn.mkrn,So fresh bro🔥🔥👏,0
knimbus600,🔥🔥🔥,0
mengguizhuan,牛逼🔥🔥,0
bonjourcarlone,🔥🔥🔥🔥 Just found you on YT Music bro. Man of The Year is my anthem!,0
jamesdelaneypettit,Bro looks AI generated,0
preshy23hsb,🔥👏👏👏👏🔥🔥🔥🔥🔥,0
kinda_blur,🔥🔥🔥🔥,0
infamousviii,🔥🔥🔥🙌,0
just_a_memory_101,Bro reminds me of DD the way he showing the grills off😂 still fire tho🔥,0
jaekrazy,Can't stop listen 🔥🔥🔥,0
iamkingwizard,🙌🙌🙌🙌,0
5k_huang,🔥🔥🔥,0
ndiaga_scott,My fav ❤️,0
m4tt_l1nd3r,That about $10 USD btw,0
mlauzi.official,🔥🔥🔥,0
willshell93,Ice spices voice has broken,0
atafreeman10,🔥🔥😮,0
jasperjunior95,Big up to khantrast,0
julezzzzzzz._,🔥🔥🔥,0
blowleemusic,Twin🔥🔥,0
dannys.tattoo.art,Omg,0
yas_nextdoorr,🔥🔥🔥,0
sonny.mountain,🔥🔥🔥🔥🔥,0
kylesaidhi,🔥🔥🔥🔥,0
otx.chrome,we see the grills asian duke,0
otx.chrome,smile alot,0
tacos_82,Yo love the song G I'm fr going to start listening to u 🔥,0
jess_wng88,Bro got a grill and wants to make sure you see it,0
kao_africanda,🔥🙌🙌❤️,0
bornking7,🔥🔥🔥🔥🔥🔥,0
malaysia.summer,Come to winnipeg papi 😍,0
justaxhillguy_23,Damn bro we get it you look like duke Dennis 😭🙏,0
wishonastar.00,Lost me at “no cap”🥀,0
potencialirical,Broo🔥🔥🔥,0
llukasian,❤️❤️❤️🔥🔥🔥,0
maverick_2.0_vibez,🔥🔥🔥,0
saatchiphoto,🔥🔥🔥,0
merakzamir,🔥🔥❤️❤️❤️,0
infin18744,😂😂😂Thats little boy money,0
denz.boston,Tuff,0
kromeneena,🔥🔥🔥🔥🔥🔥,0
dareal_stu,This nigga 🔥🔥🔥,0
bilyfit,😂😂😂,0
_carbonkraken10,🔥🔥🔥🔥🔥,0
lizkucci,🔥🔥🔥,0
enriquecosta__,This lowkey fire 🔥,0
frans0810,ㄒ ㄒ🔥🔥🔥🔥,0
jordanmoorebmx,KILLING IT🔥🔥🔥🔥,0
valleyboyproductions,LA 🙌,0
bennyrahuyo,Ate that song from a wok!,0
blu.kiro9000,Not going to lie 🫠!!!! You are beyond handsome and talented 💎💎 keep winning king 👑,0
imnot_temichael,Kyle wong,0
little_gt350,You need to be in Texas this summmmer 😍,0
jmyersva,Be ok got a natural grill n shit 👏🔥🔥,0
jean.claude67731,"He now officially crowned , the first Official Chinese N*gga 🙌",0
moxie295,🔥🔥🔥,0
japa_beats,🔥🔥,0
konsen.wav,bros flexing the RMB,0
houarijeune,🔥🔥🔥,0
maritawho,😍😍😍😍,0
s6nced,Sound like old rap nation song,0
814misunderstood,Come to pa,0
gangnamcoolguy,대륙맨,0
jkstudio514,🔥🔥🔥,0
vingttroistrentedeux,Yes 🔥🔥🔥,0
yi1zhao,Make it make sense…,0
cresposfitness,🔥🔥🔥🔥 my favorite song 🔥🔥,0
reuben_d28,Bro stole Q’s whole flow,0
_yayomike,🔥🔥🔥,0
marmofilms,🔥🔥🔥I’m a fan of,0
pacquiangz,🔥🔥🔥,0
patis.street,❤️🔥🔥🔥,0
youcancallmesea,🔥🔥,0
_giulia_grigolo_,😮🔥🔥🔥,0
nfloldmanwasneeverbroke,Starkk it's crazy to see you blow up fam. I remember you from the beast coast group on Facebook 😂,0
adolf_zitler27,Dude I love your music so much🙏 been listening since middle school and I want you to come to Oklahoma and perform please🙏,0
hey.itsdennis,"For a sec I was like ‘ok, ai go kinda hard’",0
thomasnudy,🔥🔥🔥🔥🔥🔥🔥🔥,0
angiebebad,"🔥🔥🔥🔥🔥""show you right""🙌🙌🙌❤️❤️❤️❤️❤️🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️",0
its_the_dude_unknowned,🔥🔥🔥🔥🔥🔥,0
4x_mon,🔥🔥🔥🔥,0
310.aden.405alt,Chinese takeout hell no Chinese payout,0
one.diahh,Nigga flexing yuan 😂😂,0
crownmekiin9,Let’s get u on da podcast and collab on music b Williamsburg,0
nath.sam70,🔥👏,0
aderaxe,Yo bro location,0
aderaxe,Plz,0
jaytoowxvy25,@khantrast you might be the next big thing as long as u keep going,0
@khantrast,@khantrast you might be the next big thing as long as u keep going,0
jammin8100,😂😂😂 Flexing yuan is crazy ya know,0
emnir_01,This shit,0
kevindrj,Best song so farr gang ngl🔥🔥🔥🔥,0
llayyiin,50 yan,0
gucci_974you,🔥🔥🔥🔥,0
zendegirandom,❤️,0
kendy_zhang,Fireeeee🔥🔥🔥,0
1_n.k_5,Sound name,0
trapstar_0_90,🔥🔥,0
chentex408,The fact they used the trending Tik Tok sound is sick,0
naztwins2,Did Johnny Dang make those teeth?,0
xchuckyx.6,🔥🔥🔥,0
dinocactus1322,Wanabee G ..,0
26.carpi,Bro the beat fire🔥,0
__alecol_,@giuseppebonaac,0
@giuseppebonaac,__alecol_,0
drkushedthefuckout,You cool AF dude 💯 ‼️,0
wolf.150862,❤️❤️❤️❤️❤️,0
por_fa_vor,Feeling blesses when hearing this bars and the bear is just 🔥 fire man gas legacy vociferous voice,0
cal_drewery_,Gonna have this on repeat,0
