Username,Comment,Likes
sb.lorenz,"New goal: Learn Korean. 🤭🤭🤭 By the way, what a level👏👏👏",0
shiirleykm,PUHA goals! You definitely got their approval. 연락해주세요 is a cherry on top to get them to genuinely smile ❤️,0
yinghan0411,Love it🔥🔥 Look at all their faces😲😲😲😂,0
0scarenriqu,"Anyone that has traveled outside your world and culture, would know, that it’s so epic and astonishing to hear your language in a place you wouldn’t imagine it be at. So I can relate to this. This is so coo.",0
verachenluo,Zerou a vida essa desgraça,0
youandyoo,Waaaaaa,0
houstonsj1999,There faces of delight 😍,0
amandaplaysukulele,Bet that interpreter enjoyed the break 😂,0
troy_krr,How did you learn korean?,0
riam00re,This was a nice idea. I too am impressed. It’s very welcoming to be interviewed in your native language when abroad✨,0
abracadabra_abc,Park Sunghoon ❤️,0
jjheartstars,Your 연락해주세요 😭😂,0
hsn_035,Gi Hun:😱😲😯,0
kitkat.hater_,HELP LOOK AT LEE BYUNG HUN AND LEE JUNG JAE,0
azaleahevans,"""call me"" 😂😂",0
angie42563,👏👏👏,0
pifferella,💛💛💛,0
naseergamerfox,Lee Jung Jae said: 😨,0
evelyn_ny13,So cool. Thanks for sharing. Their expressions are so cute.,0
ryuichikorogane,I love Yim siwan's delayed reaction lmao,0
itskatepowers,We LOVE this so much ^^,0
hollywoodhits.tv,“We should want to speak each other’s languages” 👏👏👏,0
danielacgl,Me encantaaa,0
hisway1,Learning another language is truly a superpower. Gain it while you still can.,0
frenchitaaki,Well done!,0
h.nkss3,👏👏👏👏👏👏👏👏,0
aboutyou_swan,Yim Siwan,0
zan_0712,I wish I can speaking Korean fluently,0
suziieq,👏👏👏 OH the places you’ll go ❤️❤️,0
marg_28_,"@maxnotbeer I’ve watched these videos of the red carpet several times, and I absolutely loved seeing their reactions when they realized how fluent your Korean is. Just imagine how good you made them feel, being able to express themselves comfortably in their native language, thanks to you. It shows such a deep appreciation for the culture and language, just beautiful! All your dedication to learning Korean is truly paying off. Look at how far you’ve come. Congratulations, Max!!!",0
@maxnotbeer,"@maxnotbeer I’ve watched these videos of the red carpet several times, and I absolutely loved seeing their reactions when they realized how fluent your Korean is. Just imagine how good you made them feel, being able to express themselves comfortably in their native language, thanks to you. It shows such a deep appreciation for the culture and language, just beautiful! All your dedication to learning Korean is truly paying off. Look at how far you’ve come. Congratulations, Max!!!",0
shaden6569,Wow so good 👏👏,0
cuzimcait,You're so good 😭 #goals,0
pairyinwonderlanddd,❤️❤️❤️,0
raeberriee,😍😍😍😍😍😍😍 you did so good,0
perezbaezvirginia,😎😎😎👏👏👏💯💯💯great Max,0
jenniee_5678,333❤️222,0
milana_nalgieva88,😍😍😍😍😍,0
rayhana_dajeroma,Lee jung jae reaction😂❤️❤️,0
iasondf,Lovely people,0
nysoojinkim,👏👏👏,0
spiderxbites,This makes me want to learn Korean more,0
shivanimahida,LEE BYUNG HUNS FACE LOL,0
pikakekee,They look like they drop their guard sm when you speak in english,0
romihaein,Amo este video 😍👏😭,0
alejandramontp,Hablas perfectamente bien dicho idioma 👏,0
michiecc,❤️❤️❤️❤️❤️,0
de.lphine3832,C'est lui qui joue aussi dans la mini série '' 'sans merci,0
mah9988abc,Awwwwww,0
sussi_schmidt,Cool 👏👏👏,0
aur_eabc,😭😭😭🔥🔥🔥🔥🔥 So good!,0
daniyamt,Amazing🔥🔥🔥😍😍😍,0
germanshepard500,Frontman:🤨❔,0
glooviedo,I LOVE THIIIIS ❤️❤️❤️❤️❤️,0
stay._.skz._.0325,Gi-hun/lee jung Jae’s face says everything 😂😂😂,0
urwitey.theal_,"Women, how do they speak in Korea but they were speak English on Netflix",0
alexis.uhlexis,Was the translator in on it???,0
maliikahan,😍😍😍,0
pereida89,❤️❤️❤️,0
arlenecocomax,I totally ❤️ them,0
harrison18069,Lee jung jae melts my heart rn,0
idonthaveanamesorry122,Look how he grabs his arm 😭,0
tavoxuniverse,🔥🔥🔥,0
jacobdaniel220,Okay imma go learn Korean right away,0
tonihall262,Fantastic!,0
em.happy010,👏👏❤️❤️,0
dprm4ry,I loved this so much dont ask me how much i watched it 🤗🤗,0
noregrets_12,Omgggg im so jelly,0
wtfjinny,❤️❤️❤️,0
nandita_goofy,Siwan and joyuri matching outfits are so good,0
eiferrege,👏woah man you're pretty good! Thumbs up 👍,0
readwithdre,Absolutely amazing!,0
smiltekr,They:😧😦,0
dr.kalimullova,Пошла учить корейский😂😂😂,0
sarahkeziia_s,😍👏,0
btsg.ermany,Amazing 👏🏻💜🫶💜,0
nightowl_deb,456 reaction 😂,0
nightman_463,This guy can really watch Squid Game without the subtitles,0
jennyaekyung,한국말 너무 잘하세요!😍,0
msangelinex,Love this so much!,0
areyouamiiii,DAMNNNN,0
laramosharaf,Lee Jung jae😭😭,0
e_mariae,The mom is so beautiful! 💕,0
ferventness,😍😍😍😍😍❤️🔥,0
parimahhsy,연락해 주세요 😂😭👏,0
miledi9092024,Gi hun reaction 😂,0
senita_2010,Lee jung jee was in mode 👁️👄👁️,0
winnxdes,333 hate button ->,0
s.choe12,Amazing!,0
poorva.png,So happy for you!!!😍😍,0
just.oaklers,Bro surprised gi hun,0
sc4rss.0ff_ak4rx,LA CARA DE GI-HUN JAJAJAJAJA 😭💕,0
thecoolwabaduba,Lee Jon jays face was priceless,0
dfaith_a,😍😍😍,0
nikita.ill,Огонь брат 🔥,0
nemesis2025__nemesis,❤️❤️❤️❤️,0
poshieeeeee,Damn. I use to speak korean as a kid. I miss it 😭,0
nemesis2025__nemesis,❤️❤️❤️,0
thegrimreaperlh,There is 1 thing I can’t do is learn a new language and actually keep it in my system 😭,0
1990_ehs,Good at Korean 🙌,0
hibashakoof,Perhaps they'll give you a call for the American squid game 😂😍,0
wild_____flowers,👏👏👏👏,0
liam_.wallace,"Crazy how a language connects humans together, their reactions are everything",0
nastyamarshallll,МНЕ ТАК НРАВИТСЯ ЭТА МИЛАЯ ЖЕНЩИНА В ОРАНЖЕВОМ ПЛАТЬЕ❤️❤️❤️ ЛЮБЛЮ ЕЕ,0
kim._.sherry123,So really the grandma likes 120,0
paige_gg7,456 face 👏😭,0
carliiz13,U rock 🔥👏❤️,0
hayleyouyang,Call me 😭,0
alecilla_delbosque,👏👏👏👏,0
prime_nxco,Bro went form💅💅💅to deep koren voice,0
alejandrapyt,i love how the actor in all black doesn’t realize at first that max is speaking Korean with yu ri ☺️,0
andreawen2,The Korean gasp like you understanding gave it away 😭,0
ina_aidaa,👏🔥,0
lioralayena,I thought it was so cute how Kang Ae-sim was with Park Sung-hoon,0
