Username,Comment,Likes
_.21dneyan._10,This is sickkkkk 🔥,0
rzt.studio,Awesome 👏,0
marijajv,love that 👏,0
iamrohitdhawan,So good🔥,0
12.98136907,🔥in fire man,0
muhammad_daler_o4o_,Yesssss nice edit,0
szlizihh,That's fire.🔥,0
anwarzayannn,🔥🔥🔥,0
kimiya.mosleh,🔥🔥🔥🔥,0
sxraa._.i3,I'm in love with this editing style,0
krystallove926,❤️❤️❤️,0
3bdalkareema3,Demmmmmmmm🔥,0
dastrick___,@whois__tyga 🔥,0
@whois__tyga,@whois__tyga 🔥,0
rigisony8,🔥🔥,0
anibesenpai,@stevenwommack,0
@stevenwommack,anibesenpai,0
pequliar_,😍😍🔥,0
omonigho.xx,My favorite so far. 🤌🏽😅,0
nakkach_khadija,Oh my god ❤️❤️editing👏👏👏,0
nakkach_khadija,Khadija is brighting✨✨,0
karla_sanso,😍😍😍😍😍😍,0
welovedressiingup,🔥🔥,0
all_xram,👏👏👏,0
the.random.riott,I-,0
nicolas_dkyu,Love them outfits ❤️🔥,0
7ladeeb,Wow 🔥🔥❤️,0
cam_exton_,Where did you get the grey sweater from ? Could you send a link,0
siddharth_khot2001,"Yo that’s some crazy shiiii I’ve ever seen ,absolute banger sensational edit keep it going 💦",0
_selcen.c,🔥🔥,0
brownboy.reader,🔥🔥,0
tatianasurfergirl,😍😍😍,0
sellsb0t,Tutorial please ?,0
victorlaunais_lr17,🔥🔥🔥🔥,0
_qazaal.rose,😍😍😍😍🔥,0
_qazaal.rose,GRRRR🔥,0
sheisfatoma,U win 👏,0
_.colmenares._,🔥🔥🔥🔥🔥🔥🔥,0
littlebaristadraws,This is acc so sick,0
ivana_flawless,🔥🔥🔥,0
b.reedd_,Idk why but u give me Levi vibes,0
sianery007,Wat are the sunglasses,0
nora_hyster1an,🔥🔥🔥🔥,0
svghrr,🔥🔥🔥🔥,0
parakhhhhhhh,🔥🔥,0
anugya04,Absolutely bussinnn,0
sevar.rm,✨️,0
whitneymcg_,edit 🔥,0
persis_gallery,😍😍😍🔥,0
dfs34gh,Cooll,0
_gursimarora_,WE NEED A TUTORIAL,0
nom.__35,😂🔥🔥,0
nisaidwhatshesaid,Most creative version ive seen yet,0
adityanarayank_,won the trend,0
zahraserajii,😍😍😍😍😍😍😍😍,0
anurag_5._,Bodies🔥,0
casey_alexandra_,🔥🔥,0
urfavtima.zr,Omgg so beautiful,0
raz_nas_raira,🔥🔥🔥,0
amalya.music,💯💯💯,0
flamingobricks,🔥🔥🔥,0
jemmawebbofficial,Ate!,0
andre__pb,Nah this hits too hard to be in here,0
shana0862,Holy edit🔥❤️,0
sakshidiwakarr,🔥🔥🔥,0
vallemariem,Wow 🔥❤️❤️❤️❤️,0
kaanishkaa.a,Literally legittt theee bestestttt🤌,0
sid_8241,One of the hardest 🔥,0
parastoo.sh_,Wooowww the editing is so smart. And the audio on top🤌🏻😮‍💨,0
parandnajafiii,Best of all👏,0
legitnieraj,😮‍💨,0
ya._.si_0,Wowww,0
alina.zych,Slaaay🔥,0
jeshua.vire,Nah this hard af🥶,0
globaljessicawilliams,This is firee🔥🔥,0
ay.mynd,Khadijah😂,0
hrishi_675,Holy shit🔥🔥🔥🔥,0
aish.wear.ya,Winner of the trend🙌,0
a.airaa,🔥🔥,0
urlove.mahasamut,Someone mentioned my name👀,0
elise.audry,Wow 🔥🔥🔥,0
s_sweet.ie,Impressive,0
ekin_thrifts,The fits are 🔥🔥,0
arloofredy,Smooth asf😍🔥🔥,0
nadiiyyaaaaaaa,🔥🔥🔥🔥🔥,0
ashira.jv,🔥🔥🔥,0
amrta.myra,You killed it !,0
rana1_585,🔥🔥🔥,0
antoanet_elias,You killed it !! Woww🔥😍,0
artismaryam__,🔥😍,0
yungfrizzile,Who taught bro how to use flash steps 💀🔥,0
mobinaahemati,DAMN YOU ATE,0
siricusae,Bro just showing the fit nice fit,0
kingeliern,@austinbchen where u got both of the shades pls,0
@austinbchen,@austinbchen where u got both of the shades pls,0
reydauntamed,One should stay dead so I can get a good look!!!!!!,0
uk.alis,Bro ate🔥,0
lens.of.amira,🔥🔥🔥🔥🔥🔥🔥,0
a.h.s.a.n_19,Editor 🔥,0
itszebishh,🔥😍,0
hlarmadan,Awwww🔥...this is sooo cool🔥❤️,0
troopie__,Well you won the trend man 📈,0
violet_12_pol,Khadijah😭🦋,0
ravan.vada,Damn,0
_linavilin,Wow❤️,0
lifeasalivia,Ate that upppp🔥,0
ayjerenmaksatmyradova,🔥🔥🔥,0
atharvpratapsingh09,Outfits 🔥🔥,0
emyfit7_ifbbpro,U ate this trend 😍😍😍😍👏👏👏,0
sacci_mod_org,👏👏🔥🔥perfect,0
dear.kus,"I bet he put few hours just to edit this 15sec video. Anyway, his edit is next level. If I was on your shoes, it would take me for decade lol 🔥🙌",0
afnalm15__,😍🤯🤯🤯🤯woaaahhh amaazzinnggg,0
ritej4346,Perfect good🔥,0
marycacao1,🔥🔥,0
alinalhasan2,😍🔥🔥,0
brikristinex,omg this the best one i've seen so far!!!!! ateeeeeeee,0
haya_mohammad336,😍🔥,0
abolfazl_hmatee,👏👏,0
kind.of.alien,The content I’m here for🤌🏻🤌🏻,0
aryan.sfits,Can u teach me how to make this,0
sweetuu_here,🔥🔥,0
x_meesam_01,❤️🙌,0
i30shoop,🔥🔥,0
markaitage,🫠🫠🫠🫠🫠🫠🫠,0
onlyo__official,Hi I am here,0
__aiyraa.m,You nailed this trend! 🔥🔥🔥,0
marallfarsii,Thanks for this art🔥,0
officialadlynstyle___,🔥🔥🔥🔥🔥,0
tina_chandra_22,Steeze🔥😮‍💨,0
xoxo_medicate_me_,Why movie or show is this audio from bro i gotta knoe,0
crececonosu,🔥🔥🔥🔥,0
christinajmorelli,This is the best one I’ve ever seeen OMGGGGG 🔥🔥🔥🔥,0
lil__anxious,TOUGH,0
mallikapatnaik,Dope🔥,0
anastasamus,🔥🔥🔥🔥🔥,0
bhavchows,Edit🔥,0
luffybites,dammmnnn you killed it,0
rabishakhan_,Damn cooolllll🔥😍,0
taha.ik.lar,@mmd_kaneki,0
@mmd_kaneki,taha.ik.lar,0
shea_010812,Ok. This ATE,0
lemarineme,Best🔥,0
lilia.lgreci,Yeah ! You ate that !! 🔥🔥,0
suhaib.ahmed17,Dammmmm 🔥🤐,0
mcmickaa,Best one so far 🙌🔥😮,0
missbuunnnyyyy,😍🔥,0
turkan_3434jl,Dammmmm😍🔥🔥🔥,0
khadeja_mousaab,Me khadijah😍🔥,0
_reillyag,Holy shit,0
whoismaarianyway2.0,MAYNNNNN,0
ivxrro,Wooooo🔥,0
ftme.ngni,🔥🔥,0
iamsantiago_1,Hopped out looking like a knock-out 🔥🔥🔥🔥🔥,0
jemimaola_,Finally someone that does justice to the first gun shot,0
hiro_y8o8m,HELLLOOOO THE EDIITTIINGGGG,0
perception2life,💣🔥,0
gorgeouspotatoh,So cool of him🔥🙌,0
isabella.__.star,Like the poster of abel❤️,0
eraj_wajid,So cool🤌🏻,0
afshabishaikh,Best one 🔥,0
dear__preet,Woowowowowoowow,0
lilac_sky1,"Just saying, this reel convinced me to follow you",0
elena_kevorkova,Вау,0
faten_jd25,ياحظ الي اسمهم خديجة 🧐,0
ranjanaahahaha,🛐🛐,0
xytaqwa,Editing 🔥,0
alakanjo,👏👏👏👏 video edit is from different level,0
lidokkaa,😍😍😍😍😍😍😍😍,0
__insyncsouls__,Woaaah soo cooll🔥🔥,0
syedzenabb,Broo🔥,0
saniachaudhary241,End🔥,0
a_a28044,who created this trend they all dead.,0
baroo.932,🔥🔥🔥🔥🔥🔥,0
yashashree_d127,Ate it🔥,0
taehyuniee._,I didn't buy insta gram premium 😣,0
nooooo_ooooor,Oh this is the best one,0
vistetelivre,🙌🙌🙌🙌🙌🔥🔥,0
hibaestic__,Diva🔥,0
ivanballai,TUFF DIDDY BLUH🥀🥀🥀,0
mercyfaves,Wow,0
