Username,Comment,Likes
trynafind__suluxchh5na,Nepal🇳🇵,0
hiengsriinaat,❤️🇰🇭,0
lluv_evaa1,🇧🇩 Bangladesh,0
imlisanen_,Next USA,0
sha._yanaa,🇧🇩plz,0
l_ili_l2,🇨🇳................>🔥🫦🫣,0
bangtanaraf,🇧🇩,0
ashhemmo._,Kagura's umbrella,0
fatematuzzohrashapla,Bangladesh,0
ziayee.maryam,AFGHANISTAN 🇦🇫,0
xicy_spacex17,thanks for using chinese music🇨🇳🔥,0
queenhere216,🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,0
queenhere216,🇧🇩🇧🇩🇧🇩,0
gxhd70133,🇰🇭❤️,0
st.ar_3lie,India,0
moment.ghazal,🇮🇷🇮🇷🇮🇷🇮🇷,0
theara123455,🇰🇭🇰🇭,0
shaellyseram,India 🇮🇳,0
nzybidang_,Amy rocked everyone shocked 😭😍,0
sunshine52665,🇧🇩 please,0
riifigigidqgiwg,China🇨🇳😍,0
im.fatima.78,🇵🇰🇵🇰🇵🇰🇵🇰,0
amachameainykmlk,🇱🇦🇱🇦🇱🇦,0
nico_robinnnnn_,Song name???,0
america.to.bangladesh,🇧🇩,0
i_love_pintrest_4ever,Please do Iran and Iraq next Amy😁😁,0
hereiamyaw,try kebaya from Indonesia,0
munneuddin,🇧🇩🇧🇩🇧🇩🇧🇩 Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩 please please 🥹🥹,0
suomey.kun,enjoying🇰🇭☺️,0
yangg_gwansikk,🇰🇭🇰🇭,0
leak168_01,🇰🇭🇰🇭❤️,0
__jabed__h,China Japan south Korea Thailand,0
roseka_11,Where is Cambodian 🇰🇭?,0
j_a_y_______96,We all know they don’t dress like that anymore 😂,0
nimanshi.srivastav.12.2005,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0
azan18_,Pak🇵🇰,0
ankhmaa_0326,🇲🇳,0
diva__farrhana,"South Korea, japan , china and may be last one thailand...",0
ah.ariel.1,🇰🇭❤️🔥,0
___sa_jhumur___,Song name?,0
aesthetic_ananya_74,India 🇮🇳,0
irn_mysterous77,Nepal 🇳🇵 🇳🇵 🇳🇵 🇳🇵 🇳🇵 🇳🇵 🇳🇵,0
