Username,Comment,Likes
verbal__84,Funny how life has a path for us. Often times folks fight it. Others realize it. Much respect.,0
oja_amir80,Fly high and make lots of money for your family 🔥🔥🔥🔥,0
raspberry5683,Nice .Please be safe with the toddler and all the benihana stuff .,0
tracee,Love this 💪🏾,0
georgeboss77,California restaurant life is pricey 💸💸💸 ..Respect for you for your gift and talent,0
hodgeasia,"Thank you for sharing! We love you being an amazing husband! I will always support you. I pray one day, it comes back around full circle for everyone ❤️ but for now, we just love watching you be you 😊",0
itys.nook,Your journey ❤️❤️,0
__lief__,Definition of never giving up on family 💪🏽💯,0
__venushall__,Love the caption 🥹❤️,0
lola_melones_,We made the right person famous!! You deserve it!,0
mat.cha.latt3,"This is inspiring! I wish to find my niche and make great content like this too. I too can’t work outside, bot because i don’t want to but because of my disability. 🥹",0
uncleremus88,Hell yeah bro good for you!,0
merrylovesdogs,Thank you for sharing! I was wondering how posts make money. I’ve thought of trying to share crafting content but was curious on where the money comes from. Good job taking care of your wife and family ❤️,0
ocballoonbar,What an amazing story!!! 👏,0
lidthekideaton,So happy for you and your family!,0
annesaurus_,3.3 million likes 👏,0
patitonyc,Just don’t forget about thanking God for what you have. The devil also gives us everything to keep us distracted and not acknowledging God for the blessing we have.,0
ddda_jk,My hero !,0
sharen.hau,Im crying tears for you!!! Great job 👏,0
fiona.reed,FAVORITE FAMILY,0
meryms__,A beautiful story! 🤍,0
miran4ever,너무 감동적이에요. 언제나 행복하세요!!❤️,0
lizheartsspeech,The missed op that corporate had on someone like you,0
kochuaustin,Beautiful family. Been following you since the very beginning. Love your rise.,0
jessikar81,❤️🙌 major respect and love how authentic you guys are! Love the spouse support on both sides. Keep going guys we are here to keep supporting.,0
miss.sandratomas,👏👏👏you inspire us every day ❤️ we (me & my hub) wish you all the best 🙏🏻,0
never_not_home,Lmaooo I quit my 6 figure job. Built a restaurant business then decided I didn’t want to do it. WOW your life is hard holy smokes.,0
singwithsylvie,I love your love ❤️,0
so___sooo,I’m crying 😭😭😭,0
williamhogan2018,Boss this❤️❤️❤️❤️,0
ndeshiway,May God continue to bless you and your family ❤️,0
diamond_dawn,😍😍😍 Found you on threads and been a fan ever since,0
shaylynne_24,Don’t you own a restaurant,0
alexamoonstar,Well u gained another follower and I will tell my man to do the same because I need him to cook like this for me lol 😂,0
reeksosleazy_,Amazing ! 👏 God willing God does . Great family man,0
robertomesa_,🔥🔥🔥🔥🔥🔥🔥❤️❤️❤️❤️,0
ch1ng,That's why once an entrepreneur said for man the most important decision for you is to marry a right woman.,0
kaetesm,❤️❤️❤️❤️❤️❤️❤️,0
danidixx,Why’d I get teary eyed?,0
valenrod97,Where can I sign my husband for the association? Love your content !! My husband loves to cook bbq 🍖 you can start a series of that,0
kittieshavok,Beautiful story. Beautiful family. The love and care for each other and ur family shows. Congratulations ❤️,0
dhatley1,❤️❤️❤️🙌🙌🙌,0
xdx_crixus2.0,Congratulations hermano I'm a little late to the party but I'm rooting for you,0
s3oulj4b0i,@itss_rehina,0
vivianseow.life,Did you grow your followers from 0 to million without advertising??,0
leilani_puaoi,Why do i look like I've gained 1milly with y'all 😢 i think because I've been following you guys in this journey since before baby was born 😭,0
hunchhunlang,I really love your family and your cooking 🧑‍🍳❤️,0
sodsister66,Dude.. ...you are awesome 😎,0
evgen_in,"Твоя жена выиграла эту жизнь, шоб меня так кормили !",0
_wafa_w_,Genuine people deserve sunlight,0
mayor_of_the_poorz,"Good for you man, so sick",0
katienolffdudz,Love love love love when the internet does this for good people ❤️,0
kikizany,I love how this worked out for you. I love your videos.,0
rvp_joniel,👏👏wow resilience!! 👏👏,0
dvnefemi9,HES A GOOD MAN SAVANNAH!!!!👏🏾👏🏾👏🏾👏🏾👏🏾,0
prettifacceshay,Do you have any single relatives ? 👀,0
mia_bit0,❤️❤️🇧🇷🙌 when cooking is love ❤️❤️,0
iamcurvybarbie,Why am I crying 😭,0
lyrisischris,"When you do something you love, the blessings come naturally ❤️",0
lmlmlmlm_lll,Желаю успеха❤️❤️,0
_katiealexxandra,"I’m crying😭 this is everything. Do what you love and if you’d do it for free, the money will come.",0
sspapza,Best account !!!,0
vtaper21,Had to follow on the alt account as well! ❤️🙌(:,0
storytel,What an amazing and inspirational story! Keep chasing your dreams... and keep telling your stories! 🔥❤️💪,0
analisa.immanuel,"A channel born out of true love! Super-inspiring ♥️ And you’ve set the standards very high for all husbands & would-be husbands out there - on behalf of all spouses & would-be spouses, huge thanks!! ☺️",0
hnar823,You have loving husband.... And alwaz cook for you... He cook for wife with love.... I wish you a very happy family and congrats....You n husband will be ok...together...,0
skinnydop3,I cried a lil bit,0
yk.mary____,Love watching all ur videos 🥲,0
victoria.metzler,You and your beautiful family have come so far it’s absolutely amazing to see❤️ True inspiration!! ❤️,0
msjayjacks43,Love to see anyone able to escape cooperate America 🙌🏽🔥🔥🔥🔥🔥,0
the_559_thrift_fiend,@nextlevelcheffox @gordongram get this man on next level chef! @nyeshajoyce @richardblais,0
kendrascocktails,Goals 🙏🏾 God Bless 🙌🏾,0
steveoceez,"What a story, congrats to your continued success",0
mrfoodiesd,"I love this family so much. May God continue to protect your family and bless you with many years of life, love and happiness. Thank you guys for all the wonderful memories and inspiration. 🙏🏾🫶",0
cenia23,Ok so what is the secret to not gaining weight cuz yall eat so good😂😂😂,0
agondokusumo,"Got it stick to corporate as you’ll be able earn 6 figure without having go in debt because hospitality and owning restaurant is not for everyone but do me media influencer instead because entry cost and risk is way lower and you could always go back corporate and do the digital nomad thing like they all seem to do from Bali, Japan or Fiji😂",0
wulan56169,Congratulations and good luck🎊🎊🎊,0
mommys_lil_monsters349,This is the type of content that I will support. I 100% love this and your videos. Thank you for sharing your beautiful family and journey. Many blessings ❤️,0
malobeast,We made the right person famous. Gen z would make the wrong person famous,0
brnrdino8,Congratulations well deserved ❤️,0
r0ckk_st4rrr,"I love this, stumbled here from a tag on @teds_zaza post",0
foodieinuniform,"Simply a wonderful page to follow. Clean, refreshing. Perfect.",0
marie_victoriabloom,"So happy for you guys 🥰 Wishing You, Eunice and baby E all the best!!",0
cody_g412,Moral of the story he kept going and she supported him 💪🏼💯,0
itsme_kendallripetta,You inspire us all! We love you guys ❤️,0
jose_valenzuela,Can you adopt me?,0
rarebreed704,No one is more deserving your humility bursts through each video,0
dr.ridley_7,Needed this thank you 🫡,0
damiraryskulova7,"Желаю Всем такого мужа,цените его пожалуйста! 😍 Вы супер,надо Вам открыть ресторан! 👏👏👏",0
sweetsarin,First video I saw was Omakase and I am such a fan. I’m so happy for you!!! ❤️,0
drkarky,🔥🔥🔥🔥so happy for you and your family! Killing it,0
drink.mini,🔥🔥🔥🔥 kerennnnn,0
maeko_jam,the failed corporate interview was actually a redirection,0
jodianlaing316,Big congratulations 🎊 👏,0
jasminengoc,This is amazing!!!,0
its_ayoda,"Rather amazing, thanks for sharing your story!",0
missmisschelle,Aw I love this so much!!!,0
deeloc_ink,Been following since day 1 brotha ! Keep going 🙏🏽✨,0
tatka90.05.07,Вы такой замечательный муж и отец. Счастья и здоровья вашей семье❤️,0
krystala.lowenstein,"One of the purest, most wholesome accounts and I enjoy it everyday!!! You are so rich beyond any money you earn ❤️❤️❤️",0
tessaann35,One of my favorite accounts to follow.,0
kimmykimkima,You are a real inspiration. 💯,0
mic_solomon19,Why are my tears falling again everytime I am watching this 🥹😭,0
_walkman1,Just found you today. Your an inspiration brother,0
chillinchels,😭🥹🥹🥹 I love this,0
kyleedryden,Not me sobbing for you and your little family 🥹💗,0
sonnalibahuguna,Ty for sharing ur story ❤️Cngrts for the new born. He definitely bought luck,0
pajhuabxyooj,So inspiring ❤️❤️,0
tangerinelipgloss_,"I love you guys so much, these are some of my absolute favorite videos!",0
theselenalawrence,Beautiful family & beautiful story ❤️,0
beautifulyamice,"I can read your caption every morning as a prayer ❤️. Godbless , love how far yall came. Love to watch yall content !!!! Amazing husband beautiful wife and lovely baby !! We’re here to support always 🙏🏽🙏🏽♥️",0
supernovanella,Literally sobbing omg 🥺,0
deeskitchenrendezvous,Your wife name is Eunice so beautiful because she is a very unique woman 😍😍 be bless abundantly,0
cxceaxc,Here to support you both! ❤️🙌,0
pphillips86,This is incredible. Love this page.,0
lromero1111,Why did I cry reading this… maybe I need to push the pedal to the metal!!! 🙌🔥 I’m missing something! I’m so happy for you and your family! You are so talented and I love your content!!!,0
keshianelsonharrison,Oh wow you deserve all the blessings 🙌🙏🏽😍😍😍,0
thenanzilla,Okay I didn’t think I could love you guys more,0
b_fromda_a,Motivation right here! Thank you for the transparency!,0
qhi_floors,Congratulations on all of your success! Well deserved!,0
norikonaraki,Hicimos famosos a las personas correctas 🤍,0
