Username,Comment,Likes
syafairies,😭😭❤️❤️❤️,0
kaitlinwong13,need the full remix expeditiously,0
jacquelinecee1,Ummmm where is this at though,0
manthadoza,I literally bought a ticket when I saw this,0
musicjr,Yassss this amazing,0
celestial_sol_,OhEmGeeeeeeeeee,0
itsss_melly,This is AMAZING 🖤,0
wrexhero,🙌🔥😭,0
en.namm,❤️🔥🔥🔥🔥🔥,0
tiruyinsu,OH LORD THIS IS JUST 😭❤️‍🔥,0
jaylendelvalle,pls put this on spotify 😭,0
nikkix2385,I need this remix 🔥🔥🔥,0
scarlethyperion,🔥🔥🔥🔥,0
znjlzwx1awdp,Wait where can I stream this version?!,0
aryananana_,SOOO GOOOODDD 🥺🥺💞💞✨✨,0
tiggimon,Finally someone who listens,0
antnonymous,DO GOLDEN 😩,0
he1nekel,Lezzgoo🔥🔥,0
quiinstagram,OBSESSSSSSSED😭😭😭❤️,0
bigcrazyfrogstan,im trynna see this at lost lands SO BAD!!!!,0
mrskimdam,YESSSSSSS🔥🔥🔥,0
aaomuu,😭😭😭😭😭🙏,0
timtoishi,This remix sounds so good! 👏🏻,0
the.kid.box123,PLEASE FINISHED THIS REMIX!!!😭😭😭🙌🏻🙌🏻🙌🏻,0
kaia.chantal,"not into kpop as much, but this song n movie is 🔥🔥🔥🔥",0
nae_sharon,😭🔥🙌,0
shay_olson23,Yesssss🔥,0
nate_villanuevs,"PEOPLE ARE UNITED, AND THE HONMOON IS SEALED YET AGAIN 🙌❤️🔥",0
starshipfunfettifoxdog,PLEASE RELEASE THIS 🫶🫶🫶😭😭,0
angelmrtz1398,@arden_cho,0
@arden_cho,angelmrtz1398,0
renarts24,Release it on Spotify please 😭😭😭😭,0
sedonaferetto,@darqdagr,0
@darqdagr,sedonaferetto,0
cathymachete,I am going to cry right now! 😭 *face plank* 💔💖,0
madenthe90s,I love seeing clubs playing the #kpopdemonhunters album! The Honmoon ia very breaking! 🥹💛,0
lusisimiak,Omg dude a wish i was there!!! The best song YESSSSS!!!! 😍🔥 @ejae_k ❤️,0
@ejae_k,Omg dude a wish i was there!!! The best song YESSSSS!!!! 😍🔥 @ejae_k ❤️,0
dheraerfina_31,Omg aarrrggghhh 🔥😭,0
franksorawit,Woah Need to see movie 🤣,0
kim_lana_woon,❤️❤️❤️❤️❤️❤️,0
kim_lana_woon,❤️❤️❤️❤️,0
kim_lana_woon,❤️❤️❤️,0
theonlystellar,What a banger !!! 🔥,0
illeegirrll,I need to hear this live,0
thirstytattooer,Yessssssss,0
aashitamaurya,I LOVE THIS BRING IT TO SPOT PLEASE,0
euphy_nowbender,Why😭am😭i😭sobbing 😭💕 gotta see Dabin live again!,0
evelyth_rose,Oh my goodness!! YES DABIN!!! 🔥❤️🔥❤️🙌,0
tensvt_ty,Мне нада туда 😭,0
4v2vector,@kevinrcbeats 😭😭❤️❤️,0
@kevinrcbeats,@kevinrcbeats 😭😭❤️❤️,0
ta_ta_ta_tia13,OMG YES!!!!😭😭😭,0
shreyavyas_,so goood!🤍✨,0
rj_hmb,😍😍😍😍😍,0
rj_hmb,😍😍😍😍,0
tripletrestracy,Now you gotta play it in Houston,0
nbilptryy_,Give us the full audio plss🔥,0
baldfro,"that crowd didn’t deserve this, i would’ve gone feral!!!",0
parkaine2004,😍😭🔥,0
fajarrralamsyah,❤️,0
eye_boy1,😭😭😭😭,0
jeanwinterflor,DAYUM,0
marcelalk7,👏😍,0
theobsidiansakura,I'm crying,0
nordenwiesueden,I don't know why but this song always makes me tear up,0
migoca_,How do I like a million times 🥹😭🔥,0
valeriegs93,Please come back to NYC so I can hear it live DABIN style 😍😭,0
no10b.l,"@nutmags has entered the ""Like"" button. Love you and your masterpiece @nutmags !! ❤️❤️❤️",0
@nutmags,"@nutmags has entered the ""Like"" button. Love you and your masterpiece @nutmags !! ❤️❤️❤️",0
christianxreis,SCREAMING!!!!!!,0
christianxreis,I need “What It Sounds Like” immediately.,0
amandalovexm,I was gonna say this song sounds like a Dabin track,0
xhh_hui,😍🙌❤️,0
ssaryxs,YESSSSSSSSS🔥🔥🔥🔥🔥,0
