Username,Comment,Likes
5843_dan,"""beg them for a job"" we shouldn't have too",0
madebymartincho,"I messaged the HM, manager and or director. Hundreds on hundreds. And I mean hundreds. The response rate was shit. The whole thing stinks",0
whitty_works,The problem I run into with this strategy is that 99% of the jobs I apply for have a strict ‘no canvassing’ policy; which means doing these steps will get me disqualified. 😕,0
ig__sufian,Bruh stop using the j word,0
raay_raay_,This is why I quit j*b hunting too many sweats,0
rwdis350_,This is bullshit,0
jonnie_dunne_,What about if it is a generic new grad role?,0
florislambregts,So…. Not the old “threatening to break their legs” then..?,0
matthattenismycity,Your video is inspiring asf in these uncertain and dark times. Thank you,0
mitchellhward,Crazy how actually applying yourself is considered a hack,0
monsieur.voiture,Saving this one for use case in like 4-6 months😂,0
kiiossk,This is actually really helpful. Thanks,0
fredomanlopez,Bro thank you so much,0
alteredwandering,So you skip over emailing the recruiter that posted it? Even if it’s an internal recruiter?,0
unfeltvibes,Where do you work?,0
zawaynesplain,Where are you finding these emails bruh,0
vinicius_mmr,What do you tell them when they ask how you got their email? Lol,0
mymanifesties,Who do you recommend emailing? Recruiter? Someone who is in the position you want on another team? A director? Someone high up if it’s a small company? And do you recommend reaching out to one or two people from the company? Is two too much?,0
sticky_ratang,Dawg i used to do this and it never worked either,0
ouicestmatthieu,wait how do i get their email !?,0
justo_primo,I find it better to find their address and show up at the front door 🙌😂,0
themmapundit,This assumes you know the name of the company you're applying for,0
agneslikinha,No Brasil não funciona galera.,0
p.ring_,What if you do this and it still doesn’t work?,0
jay.kelllz,Is that a pengu ?,0
andrewcallen5.ac,"I just simplified my resume. BASICALLY i went from being a machine operator to a fast food employee, or no experiance at all. i was getting responses at that point.",0
loganhiveley,If you can find them and their emails. That’s why they sit behind paywalls on LinkedIn,0
fst_asf_boi,They just tell me to wait for HR to reach out lol,0
alexosiosiususus,I think showing up at their apartment will do the trick.,0
prad.vkumar,"After watching your video, wouldn't there now be 1000s of people flooding the email inbox of recruiters leading them to just ignore these emails and thus making your process ineffective?",0
kar.mia.fam,Thank you for the heads up 🙌,0
ihtreeksayerhs,How do you find said hiring managers?,0
atlas.offduty,How are you finding their information?,0
jijaaubi,"""Just write the CEO, you have a great degree, they will be happy to hear from you☺️""",0
jeronbro,This is LinkedIn Premium right?,0
yontometo,Any tips for proper part time ones? 😭 I've gotten some but most of them are sus having no offer letter and what not,0
bennolenno,Not a bad idea man,0
mylesgosden,"So simple, yet so effective, I used to do this and never even used a CV.",0
yusnitaaissaaaaa25_,Is it polite to do this?,0
jganer08,I've been doing this as well for years,0
giovannisampaio,"yes but now most people already know these from social and the hiring managers inbox are fuulll, so you can do it but dont expect it to make your stand out",0
amandassardinha,Você acha uma boa ideia fazer isso @maluosowski?,0
kelani_h,THANK YOU SM!!❤️🥰❤️🥰!!!!! PLEASE DONT EVER DELETE THIS!,0
darkxenalight,What do you tell them exactly?,0
lscjean,Why is Job is spell « j*b » ? Why do you use algospeak ? Im really curious,0
dimbc,@danilozocatelli,0
latuan_wheaton,The duck?🙂 Thanks for this message,0
redfreckledblue,What if you primarily use indeed?,0
joe_moe,"Honestly, most people will just ignore you.",0
guzziewuzzie,Now if only they communicate back,0
astmbk,thank you,0
mouse_smusher_28,I've wasted many hours of my life doing this and never finding their email address,0
reallukenotfake,"Most people arent engineering analysts, the people i know who are struggling are being rejected by mcdonalds and wendys",0
snoopynoopnoop,I just wanna know the link to get the duck,0
gncommanduh,momma nem was right u lowkey rly do gotta just walk in,0
paolabenice,The tiny duck 😭,0
jamiecook3_,Bro could be a recruiter,0
bella.interstellar,I once printed it out and brought it personally to their office,0
douxxiie,There's actually a scrapper extension to know email on LinkedIn profiles,0
danielgarciasoni,I'm going to dm the ceo on here,0
er4y_12,"It's giving ""just walk in with your resume""",0
hypnosiswithkendell,What’s with the toy?🤷🏾‍♀️,0
hayda_lens,This would work but like 5 years ago,0
lisaarrow,Awesome tips!,0
nilay_2212,Email is even worse,0
cryyptidd,highschool reunion jumpscare on my fyp,0
ahsankakazai,"Good idea, won’t get you the role",0
shyguysends,Please don’t email me. Message me on LinkedIn. Email is so cringe,0
flour.ish2023,"I find this so confusing using my Android,can you create another video using your phone for this or better till, you can dm me with hints🥺",0
hapa_girl7,Thank you! Was struggling to find the right people on LI,0
berborrheic,Extra light-year instead.,0
jennicamama,Wow! Calling people lazy? Telling them to do something just for likes that doesn't actually work and actually makes the system worse? STOP IT,0
mau_schz.1,I tough you couldnt find any.,0
kleon1992,Now you have to stock people for a job omg,0
mood.by.mina,Was this an ad for job right?,0
tyler.koana,"You’re a genius, thank you✨",0
studio_d5sign,A lot of them are no reply emails though,0
pmhm.insta,Such great advice. Demonstrates effort and a think outside the box mindset - important skills to show even before you interview!,0
arushigupta.15,Let’s be real none of them are putting their email id out there,0
owenrexx_,"This is a really helpful piece of information, thank u very much for this 🙌",0
wolfyboi_255,Yeh nah tried that . Doesn't work,0
jumaltap,Tried this for a specific job I really wanted in brazil and got blackmailed. Now whenever I apply to that company get an instant rejection email,0
in_the_quiet_place,How many jobs do you need?,0
team2000,@lina_arcm,0
bignastynaturals,"I won't go into detail, but I've met people who were on paper better suited for the role, or the apartment, or the apprenticeship. But I got the opportunity instead, I really do attribute that to just having that dawg in me, and wanted it way more than who ever I was up against.",0
ischamy_ter,You know they answered to me and said that I had to only communicate on the platform lol. What is wrong with them?!,0
