Username,Comment,Likes
virgyariel,I can't understand this kind of behaviour 🤦🏻‍♀️,0
lil.dinosaurr_,What a mother fu*cker guy,0
__.minniecore_._,Them being in sync😵,0
joey_kurian,"Bros family probably left and his parents disowned him , how sad , DESERVED",0
robert_mcdowall_,@breathturn what an absolute tool!,0
sagittarius_rdy,Is there a full video about this? Why the guy is so mad at them for no reason? Im filipino and he even insulted filipinos even they’re not Filipinos and just asians. Im scared to go US now,0
heyrags,What’s the cute friends @ though? For purely research purposes 😂,0
cx1oe_,김정은 남친이랰ㅋㅋㅋㅋㅋㅋㅋ,0
prettyki91,"Why can’t people mind their own business, that hateful person needs love smh.",0
echoexotix,I’m so proud of y’all cause me and my friends don’t have the patience we would have been on top of tables swinging you guys Did good tho,0
senyeol.1,Wtf is wrong w those people,0
nunu.te.i,wear sunscreen,0
ceriseortega,I seriously hate racist people that wad do rude,0
jonny.metropolis,I would of made the dudes teeth go in and out and then made him swallow them lol,0
dogasakar,Whats his ig?,0
dtvu_jeppesen,"Yall were sooo nice about it, I completely understand why yapl didn't want to escalate it but that man would've had my boot shoved so far up his ass within the first minute he started that shit",0
cj_g20,"Wow the amount of self control the guy had to be that calm is just amazing, I mean I would’ve been the one leaving in handcuffs if this happened to me 🥲",0
kid_geniusyt,It bugs me that these people actually exist,0
deebelle88,Y is no one defending them?,0
matthias_litt,Still wondering what a light well fry is 🤔,0
62adg99,yo wtf is good with that guy lmao,0
deemedmust,"Girl was smart, bro was a little reckless",0
deemedmust,Why do people hate asians. I just dont get it.,0
rachet_bowlcut,"Those dudes who talk shit, are the type to go down with one slap.",0
dresden_venus,"This is the behavior of someone mentally unstable and disturbed- and yet is still just the basic American racist. Like how do people rationalize behaving this way towards strangers. 🤔 ""you know what sounds fun? Sounding like an unhinged psycho so I can make sure these Asian kids know im racist""",0
reffix,"dude wtf, soo disgusting",0
2020sucks_46,Don't be shy and post that person's face. Let the public take care of him properly.,0
needatanida,😢😢😢 this hurt my heart what disgusting behavior,0
